Training Log
20241120_221105
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0001
BATCH_SIZE: 64
GAMMA: 0.99
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1000
TARGET_UPDATE: 10
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: [256, 256, 128]
REWARD_GOAL: 100
PENALTY_OFF_TRACK: 100
PENALTY_OBSTACLE: 100
PENALTY_BORDER: 10
PENALTY_BACKWARDS: 50
PENALTY_TIME_LIMIT: 10
DELTA_X_REWARD_FACTOR: 200.0
TIME_PENALTY: 0.1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = 9972.70, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 5.02, Steps = 24, Reward Breakdown -> Delta_x Reward: 12168.60, Border Penalty: 784.51, Obstacle Penalty: 1311.57
Episode 2: Reward = -100.00, Avg Reward (100) = 9972.70, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 5.02, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 3: Reward = 67817.01, Avg Reward (100) = 4936.35, Epsilon = 0.997, Avg Loss = 230.7320, Max Q-Value = 7.30, Steps = 55, Reward Breakdown -> Delta_x Reward: 78571.26, Border Penalty: 2151.92, Obstacle Penalty: 3294.78
Episode 4: Reward = 15521.86, Avg Reward (100) = 25896.57, Epsilon = 0.996, Avg Loss = 980.8665, Max Q-Value = 22.50, Steps = 21, Reward Breakdown -> Delta_x Reward: 17135.65, Border Penalty: 390.08, Obstacle Penalty: 1140.97
Episode 5: Reward = 199.80, Avg Reward (100) = 23302.89, Epsilon = 0.995, Avg Loss = 967.5748, Max Q-Value = 27.27, Steps = 3, Reward Breakdown -> Delta_x Reward: 600.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 6: Reward = 5233.86, Avg Reward (100) = 18682.28, Epsilon = 0.995, Avg Loss = 843.9305, Max Q-Value = 37.93, Steps = 12, Reward Breakdown -> Delta_x Reward: 6747.81, Border Penalty: 314.95, Obstacle Penalty: 745.40
Episode 7: Reward = -100.00, Avg Reward (100) = 16440.87, Epsilon = 0.994, Avg Loss = 756.4755, Max Q-Value = 40.10, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 8: Reward = 657.42, Avg Reward (100) = 14077.89, Epsilon = 0.993, Avg Loss = 779.0350, Max Q-Value = 45.54, Steps = 5, Reward Breakdown -> Delta_x Reward: 1207.82, Border Penalty: 100.00, Obstacle Penalty: 250.00
Episode 9: Reward = 957.12, Avg Reward (100) = 12400.33, Epsilon = 0.992, Avg Loss = 774.9137, Max Q-Value = 56.44, Steps = 8, Reward Breakdown -> Delta_x Reward: 1807.82, Border Penalty: 250.00, Obstacle Penalty: 400.00
Episode 10: Reward = -100.00, Avg Reward (100) = 11128.86, Epsilon = 0.991, Avg Loss = 586.2233, Max Q-Value = 57.99, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 11: Reward = 25066.88, Avg Reward (100) = 10005.98, Epsilon = 0.990, Avg Loss = 711.1781, Max Q-Value = 91.75, Steps = 31, Reward Breakdown -> Delta_x Reward: 29021.61, Border Penalty: 445.22, Obstacle Penalty: 1700.00
Episode 12: Reward = 349.70, Avg Reward (100) = 11375.15, Epsilon = 0.989, Avg Loss = 759.1781, Max Q-Value = 126.66, Steps = 4, Reward Breakdown -> Delta_x Reward: 800.00, Border Penalty: 50.00, Obstacle Penalty: 200.00
Episode 13: Reward = -100.00, Avg Reward (100) = 10456.36, Epsilon = 0.988, Avg Loss = 631.8784, Max Q-Value = 128.97, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 14: Reward = 499.60, Avg Reward (100) = 9644.33, Epsilon = 0.987, Avg Loss = 850.6071, Max Q-Value = 141.75, Steps = 5, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 50.00, Obstacle Penalty: 250.00
Episode 15: Reward = 20061.74, Avg Reward (100) = 8991.14, Epsilon = 0.986, Avg Loss = 686.6733, Max Q-Value = 274.88, Steps = 44, Reward Breakdown -> Delta_x Reward: 24182.22, Border Penalty: 1312.57, Obstacle Penalty: 2411.60
Episode 16: Reward = 3202.47, Avg Reward (100) = 9729.18, Epsilon = 0.986, Avg Loss = 582.7565, Max Q-Value = 360.79, Steps = 15, Reward Breakdown -> Delta_x Reward: 4982.50, Border Penalty: 450.00, Obstacle Penalty: 1178.63
Episode 17: Reward = -100.00, Avg Reward (100) = 9321.26, Epsilon = 0.985, Avg Loss = 378.4539, Max Q-Value = 368.25, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 18: Reward = 5695.69, Avg Reward (100) = 8767.07, Epsilon = 0.984, Avg Loss = 533.0726, Max Q-Value = 453.80, Steps = 20, Reward Breakdown -> Delta_x Reward: 9638.87, Border Penalty: 638.74, Obstacle Penalty: 1203.20
Episode 19: Reward = 2504.09, Avg Reward (100) = 8596.44, Epsilon = 0.983, Avg Loss = 485.8686, Max Q-Value = 539.77, Steps = 15, Reward Breakdown -> Delta_x Reward: 4418.77, Border Penalty: 745.54, Obstacle Penalty: 881.65
Episode 20: Reward = -100.00, Avg Reward (100) = 8275.79, Epsilon = 0.982, Avg Loss = 474.8305, Max Q-Value = 543.52, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 21: Reward = 1231.21, Avg Reward (100) = 7857.00, Epsilon = 0.981, Avg Loss = 449.1737, Max Q-Value = 555.94, Steps = 7, Reward Breakdown -> Delta_x Reward: 1981.81, Border Penalty: 200.00, Obstacle Penalty: 350.00
Episode 22: Reward = 1626.82, Avg Reward (100) = 7541.48, Epsilon = 0.980, Avg Loss = 681.9592, Max Q-Value = 580.60, Steps = 7, Reward Breakdown -> Delta_x Reward: 2377.42, Border Penalty: 200.00, Obstacle Penalty: 350.00
Episode 23: Reward = 5334.63, Avg Reward (100) = 7272.63, Epsilon = 0.979, Avg Loss = 708.1427, Max Q-Value = 706.06, Steps = 20, Reward Breakdown -> Delta_x Reward: 6936.53, Border Penalty: 400.00, Obstacle Penalty: 1000.00
