Training Log
20241121_184931
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0001
BATCH_SIZE: 64
GAMMA: 0.99
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1000
TARGET_UPDATE: 10
MEMORY_CAPACITY: 100000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: [256, 256, 128]
REWARD_GOAL: 100
PENALTY_OFF_TRACK: 100
PENALTY_OBSTACLE: 100
PENALTY_BORDER: 10
PENALTY_BACKWARDS: 50
PENALTY_TIME_LIMIT: 10
DELTA_X_REWARD_FACTOR: 200.0
TIME_PENALTY: 0.1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = -100.00, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 2.84, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 2: Reward = 199.80, Avg Reward (100) = -100.00, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 2.84, Steps = 3, Reward Breakdown -> Delta_x Reward: 600.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 3: Reward = 31866.38, Avg Reward (100) = 49.90, Epsilon = 0.997, Avg Loss = 16.5647, Max Q-Value = 2.84, Steps = 61, Reward Breakdown -> Delta_x Reward: 36723.59, Border Penalty: 798.55, Obstacle Penalty: 3954.36
Episode 4: Reward = 2277.14, Avg Reward (100) = 10655.39, Epsilon = 0.996, Avg Loss = 457.9904, Max Q-Value = 18.19, Steps = 15, Reward Breakdown -> Delta_x Reward: 3824.90, Border Penalty: 547.62, Obstacle Penalty: 900.00
Episode 5: Reward = 8494.98, Avg Reward (100) = 8560.83, Epsilon = 0.995, Avg Loss = 371.1211, Max Q-Value = 76.35, Steps = 39, Reward Breakdown -> Delta_x Reward: 12063.73, Border Penalty: 668.54, Obstacle Penalty: 2713.82
Episode 6: Reward = 29000.28, Avg Reward (100) = 8547.66, Epsilon = 0.995, Avg Loss = 289.2750, Max Q-Value = 269.40, Steps = 82, Reward Breakdown -> Delta_x Reward: 36467.58, Border Penalty: 2113.55, Obstacle Penalty: 5248.45
Episode 7: Reward = -100.00, Avg Reward (100) = 11956.43, Epsilon = 0.994, Avg Loss = 235.4926, Max Q-Value = 330.01, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 8: Reward = 556.28, Avg Reward (100) = 10234.08, Epsilon = 0.993, Avg Loss = 231.3172, Max Q-Value = 340.10, Steps = 5, Reward Breakdown -> Delta_x Reward: 1106.68, Border Penalty: 100.00, Obstacle Penalty: 250.00
Episode 9: Reward = 20421.81, Avg Reward (100) = 9024.36, Epsilon = 0.992, Avg Loss = 226.5629, Max Q-Value = 411.23, Steps = 76, Reward Breakdown -> Delta_x Reward: 27109.80, Border Penalty: 2261.58, Obstacle Penalty: 4321.03
Episode 10: Reward = 3800.85, Avg Reward (100) = 10290.74, Epsilon = 0.991, Avg Loss = 212.5731, Max Q-Value = 434.84, Steps = 28, Reward Breakdown -> Delta_x Reward: 6383.78, Border Penalty: 900.00, Obstacle Penalty: 1485.87
Episode 11: Reward = 49.90, Avg Reward (100) = 9641.75, Epsilon = 0.990, Avg Loss = 219.0205, Max Q-Value = 386.41, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 12: Reward = 49.90, Avg Reward (100) = 8769.77, Epsilon = 0.989, Avg Loss = 442.3875, Max Q-Value = 384.87, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 13: Reward = 756.38, Avg Reward (100) = 8043.11, Epsilon = 0.988, Avg Loss = 449.8033, Max Q-Value = 396.42, Steps = 6, Reward Breakdown -> Delta_x Reward: 1406.88, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 14: Reward = 1422.32, Avg Reward (100) = 7482.59, Epsilon = 0.987, Avg Loss = 425.9296, Max Q-Value = 451.02, Steps = 11, Reward Breakdown -> Delta_x Reward: 2590.49, Border Penalty: 300.00, Obstacle Penalty: 717.17
Episode 15: Reward = 556.28, Avg Reward (100) = 7049.72, Epsilon = 0.986, Avg Loss = 389.6824, Max Q-Value = 477.71, Steps = 5, Reward Breakdown -> Delta_x Reward: 1106.68, Border Penalty: 100.00, Obstacle Penalty: 250.00
Episode 16: Reward = 1050.96, Avg Reward (100) = 6616.82, Epsilon = 0.986, Avg Loss = 371.2080, Max Q-Value = 530.97, Steps = 8, Reward Breakdown -> Delta_x Reward: 1901.66, Border Penalty: 250.00, Obstacle Penalty: 400.00
Episode 17: Reward = 49.90, Avg Reward (100) = 6268.95, Epsilon = 0.985, Avg Loss = 312.7066, Max Q-Value = 544.76, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 18: Reward = 7964.96, Avg Reward (100) = 5903.13, Epsilon = 0.984, Avg Loss = 246.8246, Max Q-Value = 681.74, Steps = 31, Reward Breakdown -> Delta_x Reward: 11206.16, Border Penalty: 515.75, Obstacle Penalty: 2236.99
Episode 19: Reward = 6891.32, Avg Reward (100) = 6017.67, Epsilon = 0.983, Avg Loss = 198.7743, Max Q-Value = 753.74, Steps = 44, Reward Breakdown -> Delta_x Reward: 11064.23, Border Penalty: 1257.85, Obstacle Penalty: 2710.76
Episode 20: Reward = 799.40, Avg Reward (100) = 6063.65, Epsilon = 0.982, Avg Loss = 193.6063, Max Q-Value = 718.39, Steps = 7, Reward Breakdown -> Delta_x Reward: 1400.00, Border Penalty: 50.00, Obstacle Penalty: 350.00
Episode 21: Reward = -100.00, Avg Reward (100) = 5800.44, Epsilon = 0.981, Avg Loss = 185.1456, Max Q-Value = 716.61, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 22: Reward = 256.48, Avg Reward (100) = 5519.47, Epsilon = 0.980, Avg Loss = 412.1475, Max Q-Value = 716.61, Steps = 3, Reward Breakdown -> Delta_x Reward: 706.68, Border Penalty: 100.00, Obstacle Penalty: 150.00
Episode 23: Reward = -100.00, Avg Reward (100) = 5280.24, Epsilon = 0.979, Avg Loss = 371.9410, Max Q-Value = 720.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 24: Reward = 3282.07, Avg Reward (100) = 5046.32, Epsilon = 0.978, Avg Loss = 351.3567, Max Q-Value = 864.72, Steps = 20, Reward Breakdown -> Delta_x Reward: 5083.97, Border Penalty: 600.00, Obstacle Penalty: 1000.00
Episode 25: Reward = -100.00, Avg Reward (100) = 4972.81, Epsilon = 0.977, Avg Loss = 291.2464, Max Q-Value = 875.58, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
