Training Log
20241120_190226
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0001
BATCH_SIZE: 64
GAMMA: 0.99
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1000
TARGET_UPDATE: 10
MEMORY_CAPACITY: 30000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: [256, 256, 128]
REWARD_GOAL: 100
PENALTY_OFF_TRACK: 100
PENALTY_OBSTACLE: 100
PENALTY_BORDER: 10
PENALTY_BACKWARDS: 50
PENALTY_TIME_LIMIT: 10
DELTA_X_REWARD_FACTOR: 1.0
TIME_PENALTY: 0.1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = -1096.17, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 6.00, Steps = 15, Reward Breakdown -> Delta_x Reward: 16.48, Border Penalty: 334.52, Obstacle Penalty: 850.00
Episode 2: Reward = -100.00, Avg Reward (100) = -1096.17, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 6.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 3: Reward = -3463.31, Avg Reward (100) = -598.09, Epsilon = 0.997, Avg Loss = 0.0000, Max Q-Value = 6.00, Steps = 33, Reward Breakdown -> Delta_x Reward: 29.73, Border Penalty: 1618.39, Obstacle Penalty: 1974.02
Episode 4: Reward = -100.00, Avg Reward (100) = -1553.16, Epsilon = 0.996, Avg Loss = 0.0000, Max Q-Value = 6.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 5: Reward = -100.00, Avg Reward (100) = -1189.87, Epsilon = 0.995, Avg Loss = 0.0000, Max Q-Value = 6.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 6: Reward = -100.00, Avg Reward (100) = -971.90, Epsilon = 0.995, Avg Loss = 0.0000, Max Q-Value = 6.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 7: Reward = -200.20, Avg Reward (100) = -826.58, Epsilon = 0.994, Avg Loss = 0.0000, Max Q-Value = 6.01, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 8: Reward = -200.20, Avg Reward (100) = -737.10, Epsilon = 0.993, Avg Loss = 0.0000, Max Q-Value = 6.01, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 9: Reward = -1932.47, Avg Reward (100) = -669.99, Epsilon = 0.992, Avg Loss = 60.4236, Max Q-Value = 6.00, Steps = 26, Reward Breakdown -> Delta_x Reward: 13.76, Border Penalty: 626.01, Obstacle Penalty: 1372.35
Episode 10: Reward = -100.00, Avg Reward (100) = -810.26, Epsilon = 0.991, Avg Loss = 63.7696, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 11: Reward = -100.00, Avg Reward (100) = -739.24, Epsilon = 0.990, Avg Loss = 65.9219, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 12: Reward = -200.20, Avg Reward (100) = -681.12, Epsilon = 0.989, Avg Loss = 75.2716, Max Q-Value = 0.00, Steps = 3, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 13: Reward = -100.00, Avg Reward (100) = -641.05, Epsilon = 0.988, Avg Loss = 73.4383, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 14: Reward = -949.43, Avg Reward (100) = -599.43, Epsilon = 0.987, Avg Loss = 67.7589, Max Q-Value = 0.00, Steps = 12, Reward Breakdown -> Delta_x Reward: 1.67, Border Penalty: 350.00, Obstacle Penalty: 600.00
Episode 15: Reward = -100.00, Avg Reward (100) = -624.43, Epsilon = 0.986, Avg Loss = 63.3537, Max Q-Value = 0.00, Steps = 1, Reward Breakdown -> Delta_x Reward: 0.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 16: Reward = -5444.61, Avg Reward (100) = -589.47, Epsilon = 0.986, Avg Loss = 31.1204, Max Q-Value = 0.00, Steps = 76, Reward Breakdown -> Delta_x Reward: 128.90, Border Penalty: 436.20, Obstacle Penalty: 5129.70
