Episode 1: Reward = -23733.33, Avg Reward (100) = 0.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 3, Reward Breakdown -> Delta_x Reward: 10000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 2: Reward = -16866.67, Avg Reward (100) = -23733.33, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.48, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 3: Reward = -10000.00, Avg Reward (100) = -20300.00, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 4: Reward = -21806.62, Avg Reward (100) = -16866.67, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 3, Reward Breakdown -> Delta_x Reward: 12026.71, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 5: Reward = -10000.00, Avg Reward (100) = -18101.65, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 6: Reward = -10000.00, Avg Reward (100) = -16481.32, Epsilon = 0.500, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 7: Reward = -10000.00, Avg Reward (100) = -15401.10, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 8: Reward = -10000.00, Avg Reward (100) = -14629.52, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 9: Reward = -10000.00, Avg Reward (100) = -14050.83, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 10: Reward = -10000.00, Avg Reward (100) = -13600.74, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 11: Reward = -16866.67, Avg Reward (100) = -13240.66, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 12: Reward = -10000.00, Avg Reward (100) = -13570.30, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 13: Reward = -16866.67, Avg Reward (100) = -13272.77, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 14: Reward = -10000.00, Avg Reward (100) = -13549.23, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 15: Reward = -23733.33, Avg Reward (100) = -13295.71, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 3, Reward Breakdown -> Delta_x Reward: 10000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 16: Reward = -16866.67, Avg Reward (100) = -13991.55, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 17: Reward = -10000.00, Avg Reward (100) = -14171.25, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 18: Reward = -10000.00, Avg Reward (100) = -13925.88, Epsilon = 0.499, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 19: Reward = -10000.00, Avg Reward (100) = -13707.78, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 20: Reward = -10000.00, Avg Reward (100) = -13512.63, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 21: Reward = -10000.00, Avg Reward (100) = -13337.00, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 22: Reward = -10000.00, Avg Reward (100) = -13178.09, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 23: Reward = -16866.67, Avg Reward (100) = -13033.63, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 24: Reward = -10000.00, Avg Reward (100) = -13200.29, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 25: Reward = -10000.00, Avg Reward (100) = -13066.94, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 26: Reward = -10000.00, Avg Reward (100) = -12944.26, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 27: Reward = -23733.33, Avg Reward (100) = -12831.02, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 3, Reward Breakdown -> Delta_x Reward: 10000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 28: Reward = -40605.71, Avg Reward (100) = -13234.81, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 6, Reward Breakdown -> Delta_x Reward: 23927.63, Border Penalty: 300.00, Obstacle Penalty: 1200.00
Episode 29: Reward = -50525.46, Avg Reward (100) = -14212.34, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 9, Reward Breakdown -> Delta_x Reward: 44707.88, Border Penalty: 400.00, Obstacle Penalty: 1800.00
Episode 30: Reward = -10000.00, Avg Reward (100) = -15464.52, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 31: Reward = -10000.00, Avg Reward (100) = -15282.37, Epsilon = 0.498, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 32: Reward = -10000.00, Avg Reward (100) = -15111.97, Epsilon = 0.497, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 33: Reward = -10000.00, Avg Reward (100) = -14952.22, Epsilon = 0.497, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 34: Reward = -10000.00, Avg Reward (100) = -14802.16, Epsilon = 0.497, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 35: Reward = -16866.67, Avg Reward (100) = -14660.92, Epsilon = 0.497, Avg Loss = 0.0000, Max Q-Value = 2.48, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 36: Reward = -10000.00, Avg Reward (100) = -14723.94, Epsilon = 0.497, Avg Loss = 0.0000, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 37: Reward = -10000.00, Avg Reward (100) = -14592.72, Epsilon = 0.497, Avg Loss = 8364.9980, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 38: Reward = -10000.00, Avg Reward (100) = -14468.59, Epsilon = 0.497, Avg Loss = 8414.0420, Max Q-Value = 2.47, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 39: Reward = -10000.00, Avg Reward (100) = -14350.99, Epsilon = 0.497, Avg Loss = 8364.9883, Max Q-Value = 2.46, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 40: Reward = -16866.67, Avg Reward (100) = -14239.43, Epsilon = 0.497, Avg Loss = 8404.5293, Max Q-Value = 2.46, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 41: Reward = -10000.00, Avg Reward (100) = -14305.11, Epsilon = 0.497, Avg Loss = 8492.6748, Max Q-Value = 2.44, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 42: Reward = -10000.00, Avg Reward (100) = -14200.11, Epsilon = 0.497, Avg Loss = 8491.0742, Max Q-Value = 2.43, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 43: Reward = -16866.67, Avg Reward (100) = -14100.11, Epsilon = 0.497, Avg Loss = 8379.7822, Max Q-Value = 2.43, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 44: Reward = -10000.00, Avg Reward (100) = -14164.44, Epsilon = 0.496, Avg Loss = 8585.2793, Max Q-Value = 2.41, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 45: Reward = -16866.67, Avg Reward (100) = -14069.80, Epsilon = 0.496, Avg Loss = 8484.4351, Max Q-Value = 2.40, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 46: Reward = -67166.94, Avg Reward (100) = -14131.95, Epsilon = 0.496, Avg Loss = 8184.6954, Max Q-Value = 2.39, Steps = 13, Reward Breakdown -> Delta_x Reward: 69066.39, Border Penalty: 600.00, Obstacle Penalty: 2600.00
Episode 47: Reward = -10000.00, Avg Reward (100) = -15284.89, Epsilon = 0.496, Avg Loss = 8152.4321, Max Q-Value = 2.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 48: Reward = -10000.00, Avg Reward (100) = -15172.44, Epsilon = 0.496, Avg Loss = 7988.2104, Max Q-Value = 2.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 49: Reward = -10000.00, Avg Reward (100) = -15064.68, Epsilon = 0.496, Avg Loss = 7927.1377, Max Q-Value = 2.29, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 50: Reward = -10000.00, Avg Reward (100) = -14961.32, Epsilon = 0.496, Avg Loss = 8225.9551, Max Q-Value = 2.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 51: Reward = -45105.12, Avg Reward (100) = -14862.09, Epsilon = 0.496, Avg Loss = 7840.7517, Max Q-Value = 2.27, Steps = 8, Reward Breakdown -> Delta_x Reward: 39928.21, Border Penalty: 400.00, Obstacle Penalty: 1600.00
Episode 52: Reward = -10000.00, Avg Reward (100) = -15455.09, Epsilon = 0.496, Avg Loss = 8129.7852, Max Q-Value = 2.22, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 53: Reward = -21806.62, Avg Reward (100) = -15350.19, Epsilon = 0.496, Avg Loss = 7952.4279, Max Q-Value = 2.21, Steps = 3, Reward Breakdown -> Delta_x Reward: 12026.71, Border Penalty: 200.00, Obstacle Penalty: 600.00
Episode 54: Reward = -10000.00, Avg Reward (100) = -15472.01, Epsilon = 0.496, Avg Loss = 7818.0273, Max Q-Value = 2.19, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 55: Reward = -23733.33, Avg Reward (100) = -15370.68, Epsilon = 0.496, Avg Loss = 7852.5990, Max Q-Value = 2.18, Steps = 3, Reward Breakdown -> Delta_x Reward: 10000.00, Border Penalty: 100.00, Obstacle Penalty: 600.00
Episode 56: Reward = -10000.00, Avg Reward (100) = -15522.72, Epsilon = 0.496, Avg Loss = 8072.2222, Max Q-Value = 2.16, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 57: Reward = -10000.00, Avg Reward (100) = -15424.10, Epsilon = 0.495, Avg Loss = 8158.6567, Max Q-Value = 2.15, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 58: Reward = -16866.67, Avg Reward (100) = -15328.94, Epsilon = 0.495, Avg Loss = 8001.3025, Max Q-Value = 2.15, Steps = 2, Reward Breakdown -> Delta_x Reward: 6666.67, Border Penalty: 100.00, Obstacle Penalty: 400.00
Episode 59: Reward = -10000.00, Avg Reward (100) = -15355.46, Epsilon = 0.495, Avg Loss = 7961.0957, Max Q-Value = 2.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 60: Reward = -10000.00, Avg Reward (100) = -15264.69, Epsilon = 0.495, Avg Loss = 8085.8218, Max Q-Value = 2.13, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 61: Reward = -149561.47, Avg Reward (100) = -15176.94, Epsilon = 0.495, Avg Loss = 8253.0810, Max Q-Value = 2.12, Steps = 10, Reward Breakdown -> Delta_x Reward: 51403.12, Border Penalty: 194358.44, Obstacle Penalty: 2577.47
Episode 62: Reward = -139123.89, Avg Reward (100) = -17379.97, Epsilon = 0.495, Avg Loss = 8994.4034, Max Q-Value = 2.10, Steps = 8, Reward Breakdown -> Delta_x Reward: 26666.67, Border Penalty: 195940.70, Obstacle Penalty: 2030.09
Episode 63: Reward = -179794.44, Avg Reward (100) = -19343.58, Epsilon = 0.495, Avg Loss = 8769.3167, Max Q-Value = 2.08, Steps = 10, Reward Breakdown -> Delta_x Reward: 45168.94, Border Penalty: 245112.34, Obstacle Penalty: 2669.78
Episode 64: Reward = -180728.75, Avg Reward (100) = -21890.42, Epsilon = 0.495, Avg Loss = 9680.5194, Max Q-Value = 2.05, Steps = 11, Reward Breakdown -> Delta_x Reward: 61020.98, Border Penalty: 234043.05, Obstacle Penalty: 2744.53
Episode 65: Reward = -193887.81, Avg Reward (100) = -24372.27, Epsilon = 0.495, Avg Loss = 9940.0312, Max Q-Value = 2.02, Steps = 12, Reward Breakdown -> Delta_x Reward: 57675.44, Border Penalty: 253833.89, Obstacle Penalty: 2922.69
Episode 66: Reward = -146326.28, Avg Reward (100) = -26980.20, Epsilon = 0.495, Avg Loss = 11560.1118, Max Q-Value = 1.97, Steps = 9, Reward Breakdown -> Delta_x Reward: 42885.19, Border Penalty: 213552.06, Obstacle Penalty: 2233.48
Episode 67: Reward = -190166.88, Avg Reward (100) = -28788.47, Epsilon = 0.495, Avg Loss = 11272.3142, Max Q-Value = 1.94, Steps = 13, Reward Breakdown -> Delta_x Reward: 94094.08, Border Penalty: 259833.69, Obstacle Penalty: 3318.81
Episode 68: Reward = -10000.00, Avg Reward (100) = -31197.10, Epsilon = 0.495, Avg Loss = 13074.5234, Max Q-Value = 1.88, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 69: Reward = -44389.52, Avg Reward (100) = -30885.38, Epsilon = 0.494, Avg Loss = 11622.5998, Max Q-Value = 1.88, Steps = 6, Reward Breakdown -> Delta_x Reward: 20000.00, Border Penalty: 100.00, Obstacle Penalty: 1422.81
Episode 70: Reward = -147920.59, Avg Reward (100) = -31081.09, Epsilon = 0.494, Avg Loss = 11721.5419, Max Q-Value = 1.85, Steps = 10, Reward Breakdown -> Delta_x Reward: 40799.44, Border Penalty: 192512.75, Obstacle Penalty: 2498.99
Episode 71: Reward = -135531.91, Avg Reward (100) = -32750.23, Epsilon = 0.494, Avg Loss = 11727.2751, Max Q-Value = 1.80, Steps = 11, Reward Breakdown -> Delta_x Reward: 73904.16, Border Penalty: 206031.69, Obstacle Penalty: 2821.02
Episode 72: Reward = -225141.81, Avg Reward (100) = -34197.86, Epsilon = 0.494, Avg Loss = 11289.8906, Max Q-Value = 1.75, Steps = 14, Reward Breakdown -> Delta_x Reward: 82876.84, Border Penalty: 254816.17, Obstacle Penalty: 3956.64
Episode 73: Reward = -10000.00, Avg Reward (100) = -36849.86, Epsilon = 0.494, Avg Loss = 12349.3691, Max Q-Value = 1.68, Steps = 1, Reward Breakdown -> Delta_x Reward: 3333.33, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 74: Reward = -259881.91, Avg Reward (100) = -36482.05, Epsilon = 0.494, Avg Loss = 11243.0401, Max Q-Value = 1.68, Steps = 18, Reward Breakdown -> Delta_x Reward: 62026.71, Border Penalty: 249361.89, Obstacle Penalty: 4801.62
Episode 75: Reward = -204069.84, Avg Reward (100) = -39500.97, Epsilon = 0.494, Avg Loss = 12671.3667, Max Q-Value = 1.58, Steps = 10, Reward Breakdown -> Delta_x Reward: 40720.71, Border Penalty: 256067.94, Obstacle Penalty: 2573.51
Episode 76: Reward = -139123.89, Avg Reward (100) = -41695.22, Epsilon = 0.494, Avg Loss = 11443.8650, Max Q-Value = 1.52, Steps = 8, Reward Breakdown -> Delta_x Reward: 26666.67, Border Penalty: 195940.70, Obstacle Penalty: 2030.09
