Episode 1: Reward = 3773.17, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 0.55, Steps = 19, Reward Breakdown -> Delta_x Reward: 5541.75, Border Penalty: 549.38, Obstacle Penalty: 1102.85
Episode 2: Reward = 403.68, Avg Reward (100) = 3773.17, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 0.55, Steps = 4, Reward Breakdown -> Delta_x Reward: 906.68, Border Penalty: 100.00, Obstacle Penalty: 200.00
Episode 3: Reward = 23272.43, Avg Reward (100) = 2088.42, Epsilon = 0.997, Avg Loss = 0.0000, Max Q-Value = 0.55, Steps = 33, Reward Breakdown -> Delta_x Reward: 26289.38, Border Penalty: 841.39, Obstacle Penalty: 1798.42
Episode 4: Reward = -100.00, Avg Reward (100) = 9149.76, Epsilon = 0.996, Avg Loss = 0.0000, Max Q-Value = 0.55, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 5: Reward = 5236.34, Avg Reward (100) = 6837.32, Epsilon = 0.995, Avg Loss = 292.4767, Max Q-Value = 102.04, Steps = 18, Reward Breakdown -> Delta_x Reward: 7353.15, Border Penalty: 399.53, Obstacle Penalty: 1059.54
Episode 6: Reward = 3039.16, Avg Reward (100) = 6517.12, Epsilon = 0.995, Avg Loss = 294.9863, Max Q-Value = 567.25, Steps = 18, Reward Breakdown -> Delta_x Reward: 4912.12, Border Penalty: 681.16, Obstacle Penalty: 1096.69
Episode 7: Reward = 198.00, Avg Reward (100) = 5937.46, Epsilon = 0.994, Avg Loss = 248.9786, Max Q-Value = 364.39, Steps = 3, Reward Breakdown -> Delta_x Reward: 600.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 8: Reward = 49.00, Avg Reward (100) = 5117.54, Epsilon = 0.993, Avg Loss = 258.0861, Max Q-Value = 423.00, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 9: Reward = 2812.89, Avg Reward (100) = 4483.97, Epsilon = 0.992, Avg Loss = 217.5872, Max Q-Value = 496.50, Steps = 17, Reward Breakdown -> Delta_x Reward: 4228.89, Border Penalty: 350.00, Obstacle Penalty: 850.00
Episode 10: Reward = -100.00, Avg Reward (100) = 4298.30, Epsilon = 0.991, Avg Loss = 225.7126, Max Q-Value = 368.57, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 11: Reward = 1495.38, Avg Reward (100) = 3858.47, Epsilon = 0.990, Avg Loss = 203.7656, Max Q-Value = 486.17, Steps = 11, Reward Breakdown -> Delta_x Reward: 2676.25, Border Penalty: 417.68, Obstacle Penalty: 659.30
Episode 12: Reward = 6385.63, Avg Reward (100) = 3643.64, Epsilon = 0.989, Avg Loss = 272.4069, Max Q-Value = 1391.32, Steps = 37, Reward Breakdown -> Delta_x Reward: 9736.62, Border Penalty: 1177.37, Obstacle Penalty: 2042.09
Episode 13: Reward = 751.88, Avg Reward (100) = 3872.14, Epsilon = 0.988, Avg Loss = 177.2828, Max Q-Value = 701.31, Steps = 6, Reward Breakdown -> Delta_x Reward: 1406.88, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 14: Reward = 3950.87, Avg Reward (100) = 3632.12, Epsilon = 0.987, Avg Loss = 155.8615, Max Q-Value = 656.47, Steps = 31, Reward Breakdown -> Delta_x Reward: 7462.75, Border Penalty: 1639.40, Obstacle Penalty: 1754.79
Episode 15: Reward = 12301.21, Avg Reward (100) = 3654.89, Epsilon = 0.986, Avg Loss = 149.8176, Max Q-Value = 1255.53, Steps = 39, Reward Breakdown -> Delta_x Reward: 16232.51, Border Penalty: 1159.77, Obstacle Penalty: 2424.89
Episode 16: Reward = 10975.89, Avg Reward (100) = 4231.31, Epsilon = 0.986, Avg Loss = 158.8633, Max Q-Value = 1400.62, Steps = 27, Reward Breakdown -> Delta_x Reward: 14066.19, Border Penalty: 989.36, Obstacle Penalty: 1500.00
Episode 17: Reward = 49.00, Avg Reward (100) = 4652.85, Epsilon = 0.985, Avg Loss = 143.6745, Max Q-Value = 671.12, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 18: Reward = -100.00, Avg Reward (100) = 4382.03, Epsilon = 0.984, Avg Loss = 149.4779, Max Q-Value = 701.18, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 19: Reward = 751.88, Avg Reward (100) = 4133.03, Epsilon = 0.983, Avg Loss = 172.9387, Max Q-Value = 692.92, Steps = 6, Reward Breakdown -> Delta_x Reward: 1406.88, Border Penalty: 150.00, Obstacle Penalty: 300.00
Episode 20: Reward = 198.00, Avg Reward (100) = 3955.07, Epsilon = 0.982, Avg Loss = 165.0832, Max Q-Value = 606.79, Steps = 3, Reward Breakdown -> Delta_x Reward: 600.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
Episode 21: Reward = -100.00, Avg Reward (100) = 3767.22, Epsilon = 0.981, Avg Loss = 155.6405, Max Q-Value = 587.43, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 22: Reward = -100.00, Avg Reward (100) = 3583.07, Epsilon = 0.980, Avg Loss = 438.2979, Max Q-Value = 598.62, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 23: Reward = 198.00, Avg Reward (100) = 3415.65, Epsilon = 0.979, Avg Loss = 328.7055, Max Q-Value = 775.18, Steps = 3, Reward Breakdown -> Delta_x Reward: 600.00, Border Penalty: 50.00, Obstacle Penalty: 150.00
