Training Log
20241121_190204
-----------
Configuration: c:\Users\rasmu\OneDrive\Skrivebord\Dev\NN cartrack\config.py

Training Metrics
---------------
Configuration Items
--------------------
torch: <module 'torch' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\torch\\__init__.py'>
np: <module 'numpy' from 'C:\\Users\\rasmu\\OneDrive\\Skrivebord\\Dev\\NN cartrack\\.venv\\lib\\site-packages\\numpy\\__init__.py'>
DEVICE: cuda
TRACK_LENGTH: 300
TRACK_WIDTH: 50
MAX_TIMESTEPS: 1100
BORDER_THRESHOLD: 10.0
OBSTACLE_THRESHOLD: 1.0
OBSTACLES: [{'center': array([150.,  25.], dtype=float32), 'size': array([50., 30.], dtype=float32)}, {'center': array([225.,  45.], dtype=float32), 'size': array([30., 20.], dtype=float32)}, {'center': array([225.,   5.], dtype=float32), 'size': array([30., 20.], dtype=float32)}]
LEARNING_RATE: 0.0001
BATCH_SIZE: 64
GAMMA: 0.99
EPS_START: 1.0
EPS_END: 0.1
EPS_DECAY: 1000
TARGET_UPDATE: 10
MEMORY_CAPACITY: 100000
NUM_EPISODES: 1500
MAX_SPEED: 4.0
ACCELERATION: 0.9
STEERING: 0.8
HIDDEN_LAYERS: [256, 256, 128]
REWARD_GOAL: 100
PENALTY_OFF_TRACK: 100
PENALTY_OBSTACLE: 100
PENALTY_BORDER: 10
PENALTY_BACKWARDS: 50
PENALTY_TIME_LIMIT: 10
DELTA_X_REWARD_FACTOR: 200.0
TIME_PENALTY: 0.1
STATE_SIZE: 12
ACTION_SIZE: 4
PROCENTAGE_TO_DRAW: 0.9
DRAW_BEST_TRAJECTORIES: 1351

Training Progress
-----------------
Episode 1: Reward = 2961.01, Avg Reward (100) = 0.00, Epsilon = 0.999, Avg Loss = 0.0000, Max Q-Value = 3.67, Steps = 18, Reward Breakdown -> Delta_x Reward: 4562.71, Border Penalty: 500.00, Obstacle Penalty: 950.00
Episode 2: Reward = -100.00, Avg Reward (100) = 2961.01, Epsilon = 0.998, Avg Loss = 0.0000, Max Q-Value = 3.67, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 3: Reward = 2073.75, Avg Reward (100) = 1430.51, Epsilon = 0.997, Avg Loss = 0.0000, Max Q-Value = 3.77, Steps = 15, Reward Breakdown -> Delta_x Reward: 3475.15, Border Penalty: 450.00, Obstacle Penalty: 750.00
Episode 4: Reward = 7036.85, Avg Reward (100) = 1644.92, Epsilon = 0.996, Avg Loss = 0.0000, Max Q-Value = 3.93, Steps = 19, Reward Breakdown -> Delta_x Reward: 9412.24, Border Penalty: 663.94, Obstacle Penalty: 1209.15
Episode 5: Reward = 11510.27, Avg Reward (100) = 2992.90, Epsilon = 0.995, Avg Loss = 212.9023, Max Q-Value = 24.32, Steps = 39, Reward Breakdown -> Delta_x Reward: 14638.18, Border Penalty: 781.39, Obstacle Penalty: 2250.71
Episode 6: Reward = 499.60, Avg Reward (100) = 4696.38, Epsilon = 0.995, Avg Loss = 254.9338, Max Q-Value = 33.31, Steps = 5, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 50.00, Obstacle Penalty: 250.00
Episode 7: Reward = -100.00, Avg Reward (100) = 3996.91, Epsilon = 0.994, Avg Loss = 251.6484, Max Q-Value = 34.28, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 8: Reward = 1906.28, Avg Reward (100) = 3411.64, Epsilon = 0.993, Avg Loss = 233.9767, Max Q-Value = 46.10, Steps = 11, Reward Breakdown -> Delta_x Reward: 3455.27, Border Penalty: 366.29, Obstacle Penalty: 650.00
Episode 9: Reward = -100.00, Avg Reward (100) = 3223.47, Epsilon = 0.992, Avg Loss = 253.2160, Max Q-Value = 48.94, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 10: Reward = 499.60, Avg Reward (100) = 2854.20, Epsilon = 0.991, Avg Loss = 202.3581, Max Q-Value = 55.85, Steps = 5, Reward Breakdown -> Delta_x Reward: 1000.00, Border Penalty: 50.00, Obstacle Penalty: 250.00
Episode 11: Reward = 49.90, Avg Reward (100) = 2618.74, Epsilon = 0.990, Avg Loss = 211.7745, Max Q-Value = 58.81, Steps = 2, Reward Breakdown -> Delta_x Reward: 400.00, Border Penalty: 50.00, Obstacle Penalty: 100.00
Episode 12: Reward = -100.00, Avg Reward (100) = 2385.21, Epsilon = 0.989, Avg Loss = 263.8590, Max Q-Value = 60.30, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 13: Reward = 906.28, Avg Reward (100) = 2178.11, Epsilon = 0.988, Avg Loss = 238.5221, Max Q-Value = 71.25, Steps = 7, Reward Breakdown -> Delta_x Reward: 1606.88, Border Penalty: 150.00, Obstacle Penalty: 350.00
Episode 14: Reward = 606.48, Avg Reward (100) = 2080.27, Epsilon = 0.987, Avg Loss = 229.7814, Max Q-Value = 80.05, Steps = 5, Reward Breakdown -> Delta_x Reward: 1206.88, Border Penalty: 150.00, Obstacle Penalty: 250.00
Episode 15: Reward = -100.00, Avg Reward (100) = 1975.00, Epsilon = 0.986, Avg Loss = 222.3345, Max Q-Value = 82.21, Steps = 1, Reward Breakdown -> Delta_x Reward: 200.00, Border Penalty: 50.00, Obstacle Penalty: 50.00
Episode 16: Reward = 29208.75, Avg Reward (100) = 1836.67, Epsilon = 0.986, Avg Loss = 169.7149, Max Q-Value = 312.74, Steps = 114, Reward Breakdown -> Delta_x Reward: 40674.25, Border Penalty: 4993.71, Obstacle Penalty: 6260.80
Episode 17: Reward = 13611.85, Avg Reward (100) = 3547.42, Epsilon = 0.985, Avg Loss = 150.4233, Max Q-Value = 311.03, Steps = 57, Reward Breakdown -> Delta_x Reward: 18544.44, Border Penalty: 656.50, Obstacle Penalty: 3802.45
Episode 18: Reward = 3696.32, Avg Reward (100) = 4139.45, Epsilon = 0.984, Avg Loss = 136.7839, Max Q-Value = 324.34, Steps = 23, Reward Breakdown -> Delta_x Reward: 6283.61, Border Penalty: 1111.90, Obstacle Penalty: 1300.00
